SOURCE	TARGET	LABEL
26300	84696	DAM
26301	8924	DAM
26302	84696	DAM
26303	8924	DAM
26304	8924	DAM
26305	190870	DAM
26306	190870	DAM
26307	190870	DAM
26308	190870	DAM
26309	190870	DAM
26310	156731	DAM
26311	156731	DAM
26312	156731	DAM
26313	39741	DAM
26314	39741	DAM
26315	39741	DAM
26316	39741	DAM
26317	184715	DAM
26318	184715	DAM
26319	184715	DAM
26320	184715	DAM
26321	184715	DAM
26322	26341	DAM
26323	26341	DAM
26324	26341	DAM
26325	26341	DAM
26326	26341	DAM
26327	26341	DAM
26328	26341	DAM
26329	26341	DAM
26330	26341	DAM
26331	26341	DAM
26332	26341	DAM
26333	131438	DAM
26334	131438	DAM
26335	131438	DAM
26336	131438	DAM
26337	184715	DAM
26338	131438	DAM
26339	131438	DAM
26340	131438	DAM
26341	184715	DAM
26342	184660	DAM
26343	184660	DAM
26344	119352	DAM
26345	119352	DAM
26346	119352	DAM
26347	119352	DAM
26348	119352	DAM
26349	184715	DAM
26350	119352	DAM
26351	119352	DAM
26352	119352	DAM
26353	119352	DAM
26354	119352	DAM
26355	119352	DAM
26356	184660	DAM
26357	184660	DAM
26358	184715	DAM
26359	184660	DAM
26360	131438	DAM
26361	131438	DAM
26362	131438	DAM
26363	131438	DAM
26364	131438	DAM
26365	131438	DAM
26366	26341	DAM
26367	26341	DAM
26368	26341	DAM
26369	177675	DAM
26370	177675	DAM
26371	177675	DAM
26372	26341	DAM
26373	26341	DAM
26374	26341	DAM
26375	26341	DAM
26376	177675	DAM
26377	177675	DAM
26378	177675	DAM
26379	177675	DAM
26380	26356	DAM
26381	26356	DAM
26382	26356	DAM
26383	26356	DAM
26384	26356	DAM
26385	26383	DAM
26386	26383	DAM
26387	26383	DAM
26388	26383	DAM
26389	26383	DAM
26390	26383	DAM
26391	26383	DAM
26392	26383	DAM
26393	26356	DAM
26394	26356	DAM
26395	26356	DAM
26396	26356	DAM
26397	26356	DAM
26398	187061	DAM
26399	187061	DAM
26400	187061	DAM
26401	187061	DAM
26402	30472	DAM
26403	30472	DAM
26404	30472	DAM
26405	30472	DAM
26406	85478	DAM
26407	85478	DAM
26408	169099	DAM
26409	85478	DAM
26410	169099	DAM
26411	187061	DAM
26412	85478	DAM
26413	85478	DAM
26414	30472	DAM
26415	11027	DAM
26416	11027	DAM
26417	11027	DAM
26418	11027	DAM
26419	11027	DAM
26420	11027	DAM
26421	11027	DAM
26422	11027	DAM
26423	11027	DAM
26424	170957	DAM
26425	170957	DAM
26426	170957	DAM
26427	14436	DAM
26428	14436	DAM
26429	14436	DAM
26430	14436	DAM
26431	170957	DAM
26432	133264	DAM
26433	133264	DAM
26434	133264	DAM
26435	133264	DAM
26436	133264	DAM
26437	190897	DAM
26438	190897	DAM
26439	156221	DAM
26440	156221	DAM
26441	21787	DAM
26442	21787	DAM
26443	21787	DAM
26444	86569	DAM
26445	86569	DAM
26446	86569	DAM
26447	86569	DAM
26448	86606	DAM
26449	86606	DAM
26450	86606	DAM
26451	86606	DAM
26452	86606	DAM
26453	86606	DAM
26454	86606	DAM
26455	86606	DAM
26456	86606	DAM
26457	86606	DAM
26458	152841	DAM
26459	152841	DAM
26460	152841	DAM
26461	152841	DAM
26462	59535	DAM
26463	59535	DAM
26464	59535	DAM
26465	152904	DAM
26466	152904	DAM
26467	152904	DAM
26468	152904	DAM
26469	152735	DAM
26470	152735	DAM
26471	152735	DAM
26472	59480	DAM
26473	59480	DAM
26474	141245	DAM
26475	146351	DAM
26476	146351	DAM
26477	146351	DAM
26478	1290	DAM
26479	1290	DAM
26480	146351	DAM
26481	42630	DAM
26482	42630	DAM
26483	42630	DAM
26484	1292	DAM
26485	1292	DAM
26486	1292	DAM
26487	42082	DAM
26488	42082	DAM
26489	42082	DAM
26490	42082	DAM
26491	42082	DAM
26492	42082	DAM
26493	1292	DAM
26494	1290	DAM
26495	1290	DAM
26496	11027	DAM
26497	11027	DAM
26498	11027	DAM
26499	11027	DAM
26500	1292	DAM
26501	1292	DAM
26502	11027	DAM
26503	1292	DAM
26504	1292	DAM
26505	106207	DAM
26506	1290	DAM
26507	106207	DAM
26508	1292	DAM
26509	1292	DAM
26510	106207	DAM
26511	106207	DAM
26512	106207	DAM
26513	1292	DAM
26514	11027	DAM
26515	26484	DAM
26516	11027	DAM
26517	26484	DAM
26518	11027	DAM
26519	11027	DAM
26520	26484	DAM
26521	26484	DAM
26522	11027	DAM
26523	26484	DAM
26524	11027	DAM
26525	11027	DAM
26526	11027	DAM
26527	11027	DAM
26528	11027	DAM
26529	11027	DAM
26530	11027	DAM
26531	1292	DAM
26532	11027	DAM
26533	26484	DAM
26534	170956	DAM
26535	26484	DAM
26536	170956	DAM
26537	26484	DAM
26538	26484	DAM
26539	81835	DAM
26540	81835	DAM
26541	26484	DAM
26542	81835	DAM
26543	26484	DAM
26544	81835	DAM
26545	81835	DAM
26546	26484	DAM
26547	26484	DAM
26548	26524	DAM
26549	26484	DAM
26550	26484	DAM
26551	26524	DAM
26552	26484	DAM
26553	26524	DAM
26554	26524	DAM
26555	26484	DAM
26556	1292	DAM
26557	26423	DAM
26558	1292	DAM
26559	1292	DAM
26560	1292	DAM
26561	1292	DAM
26562	26423	DAM
26563	26423	DAM
26564	26423	DAM
26565	26423	DAM
26566	26423	DAM
26567	1292	DAM
26568	1292	DAM
26569	1292	DAM
26570	1292	DAM
26571	26423	DAM
26572	26423	DAM
26573	116802	DAM
26574	26423	DAM
26575	26423	DAM
26576	26423	DAM
26577	26423	DAM
26578	26423	DAM
26579	116802	DAM
26580	133323	DAM
26581	133323	DAM
26582	26423	DAM
26583	133323	DAM
26584	133323	DAM
26585	133323	DAM
26586	133323	DAM
26587	133323	DAM
26588	82166	DAM
26589	133323	DAM
26590	82166	DAM
26591	133323	DAM
26592	82166	DAM
26593	82166	DAM
26594	82166	DAM
26595	82166	DAM
26596	82166	DAM
26597	126368	DAM
26598	82166	DAM
26599	82166	DAM
26600	82166	DAM
26601	82166	DAM
26602	81824	DAM
26603	81824	DAM
26604	81824	DAM
26605	81824	DAM
26606	81824	DAM
26607	128521	DAM
26608	128521	DAM
26609	128521	DAM
26610	128521	DAM
26611	128521	DAM
26612	128521	DAM
26613	81824	DAM
26614	81824	DAM
26615	81824	DAM
26616	81824	DAM
26617	81824	DAM
26618	81824	DAM
26619	81824	DAM
26620	81824	DAM
26621	81824	DAM
26622	81824	DAM
26623	24475	DAM
26624	24475	DAM
26625	24475	DAM
26626	24475	DAM
26627	24475	DAM
26628	1292	DAM
26629	1292	DAM
26630	1292	DAM
26631	16018	DAM
26632	145873	DAM
26633	145444	DAM
26634	145873	DAM
26635	145873	DAM
26636	145873	DAM
26637	146176	DAM
26638	146176	DAM
26639	145873	DAM
26640	145444	DAM
26641	146176	DAM
26642	146176	DAM
26643	146176	DAM
26644	146176	DAM
26645	145873	DAM
26646	146176	DAM
26647	146176	DAM
26648	16018	DAM
26649	145444	DAM
26650	145873	DAM
26651	145873	DAM
26652	145873	DAM
26653	145873	DAM
26654	16018	DAM
26655	145873	DAM
26656	145873	DAM
26657	145873	DAM
26658	145873	DAM
26659	145873	DAM
26660	145444	DAM
26661	16018	DAM
26662	145873	DAM
26663	137715	DAM
26664	137715	DAM
26665	137715	DAM
26666	74551	DAM
26667	74551	DAM
26668	74551	DAM
26669	74551	DAM
26670	74551	DAM
26671	74551	DAM
26672	74551	DAM
26673	74551	DAM
26674	74551	DAM
26675	74551	DAM
26676	74551	DAM
26677	74551	DAM
26678	74551	DAM
26679	74551	DAM
26680	62063	DAM
26681	62063	DAM
26682	62063	DAM
26683	62063	DAM
26684	61840	DAM
26685	61840	DAM
26686	61840	DAM
26687	61840	DAM
26688	96261	DAM
26689	96261	DAM
26690	96261	DAM
26691	96261	DAM
26692	96261	DAM
26693	96177	DAM
26694	96177	DAM
26695	96177	DAM
26696	66585	DAM
26697	66525	DAM
26698	66525	DAM
26699	66585	DAM
26700	66585	DAM
26701	66525	DAM
26702	66585	DAM
26703	66525	DAM
26704	73270	DAM
26705	73270	DAM
26706	73270	DAM
26707	73270	DAM
26708	73270	DAM
26709	73270	DAM
26710	73270	DAM
26711	73270	DAM
26712	73270	DAM
26713	73270	DAM
26714	73270	DAM
26715	73270	DAM
26716	73270	DAM
26717	73270	DAM
26718	26847	DAM
26719	26847	DAM
26720	121190	DAM
26721	121190	DAM
26722	121190	DAM
26723	26847	DAM
26724	121190	DAM
26725	26847	DAM
26726	26822	DAM
26727	121190	DAM
26728	121190	DAM
26729	121190	DAM
26730	26750	DAM
26731	26271	DAM
26732	26847	DAM
26733	26271	DAM
26734	26271	DAM
26735	26750	DAM
26736	26847	DAM
26737	121190	DAM
26738	26847	DAM
26739	26847	DAM
26740	121190	DAM
26741	26747	DAM
26742	26271	DAM
26743	121190	DAM
26744	26271	DAM
26745	26847	DAM
26746	26271	DAM
26747	121190	DAM
26748	26847	DAM
26749	121190	DAM
26750	121190	DAM
26751	26750	DAM
26752	26271	DAM
26753	121190	DAM
26754	121190	DAM
26755	26750	DAM
26756	26729	DAM
26757	26822	DAM
26758	26822	DAM
26759	26822	DAM
26760	26822	DAM
26761	121190	DAM
26762	26729	DAM
26763	26729	DAM
26764	26855	DAM
26765	26729	DAM
26766	26808	DAM
26767	26855	DAM
26768	26808	DAM
26769	26855	DAM
26770	26855	DAM
26771	26750	DAM
26772	121190	DAM
26773	26750	DAM
26774	121190	DAM
26775	26855	DAM
26776	26855	DAM
26777	121190	DAM
26778	26822	DAM
26779	121190	DAM
26780	26855	DAM
26781	26750	DAM
26782	26750	DAM
26783	26750	DAM
26784	26750	DAM
26785	26750	DAM
26786	121190	DAM
26787	121190	DAM
26788	121190	DAM
26789	121190	DAM
26790	121190	DAM
26791	121190	DAM
26792	186688	DAM
26793	26822	DAM
26794	121190	DAM
26795	121190	DAM
26796	26750	DAM
26797	26750	DAM
26798	26822	DAM
26799	26761	DAM
26800	26761	DAM
26801	26750	DAM
26802	26822	DAM
26803	26761	DAM
26804	26750	DAM
26805	186688	DAM
26806	121190	DAM
26807	121190	DAM
26808	26750	DAM
26809	26750	DAM
26810	26750	DAM
26811	26750	DAM
26812	26750	DAM
26813	26750	DAM
26814	186688	DAM
26815	186688	DAM
26816	186688	DAM
26817	186688	DAM
26818	121190	DAM
26819	186688	DAM
26820	186688	DAM
26821	186688	DAM
26822	186688	DAM
26823	186688	DAM
26824	186688	DAM
26825	186688	DAM
26826	186688	DAM
26827	186688	DAM
26828	26750	DAM
26829	121190	DAM
26830	26750	DAM
26831	26750	DAM
26832	26750	DAM
26833	26750	DAM
26834	26750	DAM
26835	26750	DAM
26836	26750	DAM
26837	26847	DAM
26838	186688	DAM
26839	186688	DAM
26840	186688	DAM
26841	186688	DAM
26842	26808	DAM
26843	186688	DAM
26844	121190	DAM
26845	121190	DAM
26846	121190	DAM
26847	121190	DAM
26848	26750	DAM
26849	26822	DAM
26850	26847	DAM
26851	26822	DAM
26852	26750	DAM
26853	26822	DAM
26854	26822	DAM
26855	26822	DAM
26856	26822	DAM
26857	26822	DAM
26858	26750	DAM
26859	26822	DAM
26860	26822	DAM
26861	26750	DAM
26862	26822	DAM
26863	26822	DAM
26864	72354	DAM
26865	99199	DAM
26866	26870	DAM
26867	99199	DAM
26868	26951	DAM
26869	141242	DAM
26870	141242	DAM
26871	26951	DAM
26872	26951	DAM
26873	72354	DAM
26874	26951	DAM
26875	99199	DAM
26876	26870	DAM
26877	26870	DAM
26878	26870	DAM
26879	31997	DAM
26880	26899	DAM
26881	26870	DAM
26882	26870	DAM
26883	114489	DAM
26884	26870	DAM
26885	26899	DAM
26886	26899	DAM
26887	26870	DAM
26888	26899	DAM
26889	26899	DAM
26890	26899	DAM
26891	26899	DAM
26892	26899	DAM
26893	32003	DAM
26894	72354	DAM
26895	32003	DAM
26896	32003	DAM
26897	26870	DAM
26898	26870	DAM
26899	26870	DAM
26900	26870	DAM
26901	114489	DAM
26902	114489	DAM
26903	26899	DAM
26904	114489	DAM
26905	114489	DAM
26906	26899	DAM
26907	26899	DAM
26908	26870	DAM
26909	26870	DAM
26910	26870	DAM
26911	18526	DAM
26912	32003	DAM
26913	18526	DAM
26914	32003	DAM
26915	26930	DAM
26916	31997	DAM
26917	31997	DAM
26918	26930	DAM
26919	26870	DAM
26920	26870	DAM
26921	114489	DAM
26922	114489	DAM
26923	32003	DAM
26924	82944	DAM
26925	26870	DAM
26926	26870	DAM
26927	26870	DAM
26928	32003	DAM
26929	26899	DAM
26930	114489	DAM
26931	114489	DAM
26932	114489	DAM
26933	114489	DAM
26934	32003	DAM
26935	114489	DAM
26936	82985	DAM
26937	72354	DAM
26938	141242	DAM
26939	114489	DAM
26940	32003	DAM
26941	26899	DAM
26942	82985	DAM
26943	72354	DAM
26944	183072	DAM
26945	26899	DAM
26946	26930	DAM
26947	26899	DAM
26948	26930	DAM
26949	32003	DAM
26950	31997	DAM
26951	26930	DAM
26952	75368	DAM
26953	75368	DAM
26954	75368	DAM
26955	75368	DAM
26956	75368	DAM
26957	75368	DAM
26958	75368	DAM
26959	75368	DAM
26960	75368	DAM
26961	75368	DAM
26962	75368	DAM
26963	75368	DAM
26964	75368	DAM
26965	155910	DAM
26966	155910	DAM
26967	155910	DAM
26968	155910	DAM
26969	155910	DAM
26970	82030	DAM
26971	82030	DAM
26972	82030	DAM
26973	82030	DAM
26974	82030	DAM
26975	82030	DAM
26976	82030	DAM
26977	82030	DAM
26978	82030	DAM
26979	82030	DAM
26980	48981	DAM
26981	48981	DAM
26982	48981	DAM
26983	48981	DAM
26984	48981	DAM
26985	48981	DAM
26986	48981	DAM
26987	48981	DAM
26988	48981	DAM
26989	146192	DAM
26990	146192	DAM
26991	146192	DAM
26992	146192	DAM
26993	146192	DAM
26994	146192	DAM
26995	146192	DAM
26996	146192	DAM
26997	23907	DAM
26998	23907	DAM
26999	23907	DAM
27000	23907	DAM
27001	27039	DAM
27002	27039	DAM
27003	27039	DAM
27004	85658	DAM
27005	85658	DAM
27006	85658	DAM
27007	85658	DAM
27008	85658	DAM
27009	145855	DAM
27010	88474	DAM
27011	88474	DAM
27012	88474	DAM
27013	88474	DAM
27014	88474	DAM
27015	117248	DAM
27016	117248	DAM
27017	117248	DAM
27018	117248	DAM
27019	117248	DAM
27020	117248	DAM
27021	142857	DAM
27022	142857	DAM
27023	142857	DAM
27024	142857	DAM
27025	142857	DAM
27026	142857	DAM
27027	142857	DAM
27028	182895	DAM
27029	182895	DAM
27030	182895	DAM
27031	182895	DAM
27032	182895	DAM
27033	182895	DAM
27034	182895	DAM
27035	182895	DAM
27036	182895	DAM
27037	62132	DAM
27038	62132	DAM
27039	62132	DAM
27040	62132	DAM
27041	62132	DAM
27042	27039	DAM
27043	27039	DAM
27044	27039	DAM
27045	27039	DAM
27046	27039	DAM
27047	27039	DAM
27048	27039	DAM
27049	27039	DAM
27050	27039	DAM
27051	27039	DAM
27052	27039	DAM
27053	27040	DAM
27054	27040	DAM
27055	27040	DAM
27056	27040	DAM
27057	111965	DAM
27058	111965	DAM
27059	111965	DAM
27060	111965	DAM
27061	111965	DAM
27062	111965	DAM
27063	111965	DAM
27064	111965	DAM
27065	111965	DAM
27066	116722	DAM
27067	116722	DAM
27068	116722	DAM
27069	116722	DAM
27070	116722	DAM
27071	33518	DAM
27072	33518	DAM
27073	33518	DAM
27074	33518	DAM
27075	33518	DAM
27076	33518	DAM
27077	125887	DAM
27078	125887	DAM
27079	125887	DAM
27080	125887	DAM
27081	125887	DAM
27082	125887	DAM
27083	125887	DAM
27084	125887	DAM
27085	125887	DAM
27086	125887	DAM
27087	125887	DAM
27088	125887	DAM
27089	125887	DAM
27090	96698	DAM
27091	96698	DAM
27092	96698	DAM
27093	96698	DAM
27094	123134	DAM
27095	123134	DAM
27096	123134	DAM
27097	123134	DAM
27098	125887	DAM
27099	123134	DAM
27100	123134	DAM
27101	123134	DAM
27102	123134	DAM
27103	123134	DAM
27104	123134	DAM
27105	123134	DAM
27106	96698	DAM
27107	27104	DAM
27108	27104	DAM
27109	27104	DAM
27110	27100	DAM
27111	27100	DAM
27112	27100	DAM
27113	27100	DAM
27114	27100	DAM
27115	27100	DAM
27116	27104	DAM
27117	27104	DAM
27118	27104	DAM
27119	27104	DAM
27120	27104	DAM
27121	27100	DAM
27122	27100	DAM
27123	27100	DAM
27124	27100	DAM
27125	27100	DAM
27126	27100	DAM
27127	27100	DAM
27128	27100	DAM
27129	27100	DAM
27130	27100	DAM
27131	27100	DAM
27132	56664	DAM
27133	56664	DAM
27134	56664	DAM
27135	145509	DAM
27136	145509	DAM
27137	145509	DAM
27138	145509	DAM
27139	145509	DAM
27140	145509	DAM
27141	145509	DAM
27142	145509	DAM
27143	145509	DAM
27144	145509	DAM
27145	145509	DAM
27146	145509	DAM
27147	145509	DAM
27148	27100	DAM
27149	27100	DAM
27150	27100	DAM
27151	27100	DAM
27152	27100	DAM
27153	122982	DAM
27154	122982	DAM
27155	122982	DAM
27156	122982	DAM
27157	122982	DAM
27158	27131	DAM
27159	27144	DAM
27160	27144	DAM
27161	27144	DAM
27162	27144	DAM
27163	27140	DAM
27164	27153	DAM
27165	27153	DAM
27166	27153	DAM
27167	193778	DAM
27168	193778	DAM
27169	193778	DAM
27170	193778	DAM
27171	193778	DAM
27172	193778	DAM
27173	193778	DAM
27174	193778	DAM
27175	193778	DAM
27176	145453	DAM
27177	145453	DAM
27178	145453	DAM
27179	145453	DAM
27180	145453	DAM
27181	145453	DAM
27182	145453	DAM
27183	145453	DAM
27184	145453	DAM
27185	145453	DAM
27186	145453	DAM
27187	145453	DAM
27188	145453	DAM
27189	145453	DAM
27190	145453	DAM
27191	145453	DAM
27192	145453	DAM
27193	145453	DAM
27194	145453	DAM
27195	145453	DAM
27196	145453	DAM
27197	145453	DAM
27198	145453	DAM
27199	145453	DAM
27200	145453	DAM
27201	145453	DAM
27202	145453	DAM
27203	145453	DAM
27204	117632	DAM
27205	117632	DAM
27206	117632	DAM
27207	117632	DAM
27208	117632	DAM
27209	117632	DAM
27210	117632	DAM
27211	117632	DAM
27212	117632	DAM
27213	84947	DAM
27214	84947	DAM
27215	84947	DAM
27216	84947	DAM
27217	84947	DAM
27218	84947	DAM
27219	84947	DAM
27220	84947	DAM
27221	84947	DAM
27222	84947	DAM
27223	84947	DAM
27224	93105	DAM
27225	93105	DAM
27226	93105	DAM
27227	93105	DAM
27228	93105	DAM
27229	93105	DAM
27230	93105	DAM
27231	93105	DAM
27232	93105	DAM
27233	93105	DAM
27234	93105	DAM
27235	93105	DAM
27236	93105	DAM
27237	93105	DAM
27238	93130	DAM
27239	93105	DAM
27240	93105	DAM
27241	93105	DAM
27242	93105	DAM
27243	93105	DAM
27244	93105	DAM
27245	93130	DAM
27246	93105	DAM
27247	93105	DAM
27248	93105	DAM
27249	93105	DAM
27250	93105	DAM
27251	93105	DAM
27252	93105	DAM
27253	93105	DAM
27254	7412	DAM
27255	150456	DAM
27256	54676	DAM
27257	54676	DAM
27258	54676	DAM
27259	7412	DAM
27260	54676	DAM
27261	54676	DAM
27262	54676	DAM
27263	54676	DAM
27264	7412	DAM
27265	54676	DAM
27266	54676	DAM
27267	54676	DAM
27268	54676	DAM
27269	147545	DAM
27270	150456	DAM
27271	7412	DAM
27272	7412	DAM
27273	7412	DAM
27274	7412	DAM
27275	150456	DAM
27276	7412	DAM
27277	150456	DAM
27278	150456	DAM
27279	7412	DAM
27280	7412	DAM
27281	7412	DAM
27282	7412	DAM
27283	115847	DAM
27284	115847	DAM
27285	115847	DAM
27286	115847	DAM
27287	115847	DAM
27288	115847	DAM
27289	115847	DAM
27290	115847	DAM
27291	115847	DAM
27292	115847	DAM
27293	115847	DAM
27294	136591	DAM
27295	136591	DAM
27296	136591	DAM
27297	136591	DAM
27298	136591	DAM
27299	9251	DAM
27300	9251	DAM
27301	8027	DAM
27302	8027	DAM
27303	8027	DAM
27304	8027	DAM
27305	8027	DAM
27306	8027	DAM
27307	99414	DAM
27308	99414	DAM
27309	99414	DAM
27310	99414	DAM
27311	99414	DAM
27312	92255	DAM
27313	92255	DAM
27314	92255	DAM
27315	100094	DAM
27316	100094	DAM
27317	100094	DAM
27318	125457	DAM
27319	125457	DAM
27320	125457	DAM
27321	177416	DAM
27322	177416	DAM
27323	177416	DAM
27324	8448	DAM
27325	8448	DAM
27326	8448	DAM
27327	8446	DAM
27328	8446	DAM
27329	8446	DAM
27330	8446	DAM
27331	8460	DAM
27332	8460	DAM
27333	8460	DAM
27334	8460	DAM
27335	8460	DAM
27336	8460	DAM
27337	8460	DAM
27338	8460	DAM
27339	8460	DAM
27340	8465	DAM
27341	8465	DAM
27342	8465	DAM
27343	8391	DAM
27344	8391	DAM
27345	8391	DAM
27346	8391	DAM
27347	8465	DAM
27348	8465	DAM
27349	8465	DAM
27350	8465	DAM
27351	8465	DAM
27352	8465	DAM
27353	8465	DAM
27354	8465	DAM
27355	60883	DAM
27356	60883	DAM
27357	60883	DAM
27358	60883	DAM
27359	60883	DAM
27360	60883	DAM
27361	60883	DAM
27362	62063	DAM
27363	62063	DAM
27364	62063	DAM
27365	62063	DAM
27366	61840	DAM
27367	61840	DAM
27368	1977	DAM
27369	193186	DAM
27370	193186	DAM
27371	193186	DAM
27372	40008	DAM
27373	104204	DAM
27374	104204	DAM
27375	62063	DAM
27376	62063	DAM
27377	62063	DAM
27378	62063	DAM
27379	62063	DAM
27380	62063	DAM
27381	62063	DAM
27382	62063	DAM
27383	62063	DAM
27384	62063	DAM
27385	62063	DAM
27386	62063	DAM
27387	62063	DAM
27388	62063	DAM
27389	117876	DAM
27390	117876	DAM
27391	51942	DAM
27392	51942	DAM
27393	51942	DAM
27394	51942	DAM
27395	51942	DAM
27396	51942	DAM
27397	102234	DAM
27398	102234	DAM
27399	102234	DAM
27400	102234	DAM
27401	102234	DAM
27402	20391	DAM
27403	20391	DAM
27404	20391	DAM
27405	20391	DAM
27406	20391	DAM
27407	20391	DAM
27408	30500	DAM
27409	30500	DAM
27410	30500	DAM
27411	30500	DAM
27412	30500	DAM
27413	30500	DAM
27414	173569	DAM
27415	173569	DAM
27416	173569	DAM
27417	173569	DAM
27418	193472	DAM
27419	193472	DAM
27420	193472	DAM
27421	193472	DAM
27422	193472	DAM
27423	193472	DAM
27424	193472	DAM
27425	193472	DAM
27426	55863	DAM
27427	27434	DAM
27428	55863	DAM
27429	27434	DAM
27430	27434	DAM
27431	55863	DAM
27432	55863	DAM
27433	55863	DAM
27434	55863	DAM
27435	55863	DAM
27436	26112	DAM
27437	26112	DAM
27438	26112	DAM
27439	26112	DAM
27440	55735	DAM
27441	55735	DAM
27442	124367	DAM
27443	124367	DAM
27444	124367	DAM
27445	124367	DAM
27446	124367	DAM
27447	124367	DAM
27448	55735	DAM
27449	55735	DAM
27450	55735	DAM
27451	124367	DAM
27452	124367	DAM
27453	124367	DAM
27454	27444	DAM
27455	55735	DAM
27456	58008	DAM
27457	58008	DAM
27458	58008	DAM
27459	58008	DAM
27460	58008	DAM
27461	58008	DAM
27462	58008	DAM
27463	58008	DAM
27464	58008	DAM
27465	58008	DAM
27466	58008	DAM
27467	58008	DAM
27468	58008	DAM
27469	58008	DAM
27470	58008	DAM
27471	58008	DAM
27472	58008	DAM
27473	58008	DAM
27474	58008	DAM
27475	137619	DAM
27476	137619	DAM
27477	137619	DAM
27478	79926	DAM
27479	79926	DAM
27480	147545	DAM
27481	147545	DAM
27482	86450	DAM
27483	86450	DAM
27484	53883	DAM
27485	53883	DAM
27486	53883	DAM
27487	189727	DAM
27488	189727	DAM
27489	189727	DAM
27490	34927	DAM
27491	34927	DAM
27492	100462	DAM
27493	34927	DAM
27494	34927	DAM
27495	34927	DAM
27496	34927	DAM
27497	34927	DAM
27498	27490	DAM
27499	27490	DAM
27500	27490	DAM
27501	27490	DAM
27502	27490	DAM
27503	27490	DAM
27504	27490	DAM
27505	27490	DAM
27506	27490	DAM
27507	100462	DAM
27508	100462	DAM
27509	100462	DAM
27510	165305	DAM
27511	165305	DAM
27512	165305	DAM
27513	165305	DAM
27514	100462	DAM
27515	100462	DAM
27516	100462	DAM
27517	100462	DAM
27518	100462	DAM
27519	100462	DAM
27520	188879	DAM
27521	188879	DAM
27522	188879	DAM
27523	188879	DAM
27524	188879	DAM
27525	188879	DAM
27526	188879	DAM
27527	157524	DAM
27528	157524	DAM
27529	157524	DAM
27530	157524	DAM
27531	157524	DAM
27532	177552	DAM
27533	177552	DAM
27534	177552	DAM
27535	177552	DAM
27536	138052	DAM
27537	76879	DAM
27538	76879	DAM
27539	76879	DAM
27540	76879	DAM
27541	138052	DAM
27542	138052	DAM
27543	138052	DAM
27544	80325	DAM
27545	80325	DAM
27546	80325	DAM
27547	163682	DAM
27548	76545	DAM
27549	63292	DAM
27550	63292	DAM
27551	76545	DAM
27552	76545	DAM
27553	76545	DAM
27554	76545	DAM
27555	76545	DAM
27556	63292	DAM
27557	76545	DAM
27558	89978	DAM
27559	63295	DAM
27560	168473	DAM
27561	154178	DAM
27562	76545	DAM
27563	63320	DAM
27564	63320	DAM
27565	63320	DAM
27566	63292	DAM
27567	63292	DAM
27568	63295	DAM
27569	63320	DAM
27570	63320	DAM
27571	63320	DAM
27572	63320	DAM
27573	63295	DAM
27574	63295	DAM
27575	27608	DAM
27576	168473	DAM
27577	63295	DAM
27578	63295	DAM
27579	89978	DAM
27580	63320	DAM
27581	63320	DAM
27582	63320	DAM
27583	89950	DAM
27584	63320	DAM
27585	63320	DAM
27586	63320	DAM
27587	89950	DAM
27588	63320	DAM
27589	63295	DAM
27590	1405	DAM
27591	1405	DAM
27592	63292	DAM
27593	63295	DAM
27594	154178	DAM
27595	63295	DAM
27596	63295	DAM
27597	63295	DAM
27598	63295	DAM
27599	63295	DAM
27600	1405	DAM
27601	76545	DAM
27602	63320	DAM
27603	76545	DAM
27604	63320	DAM
27605	89978	DAM
27606	63320	DAM
27607	63320	DAM
27608	63320	DAM
27609	63320	DAM
27610	166870	DAM
27611	81666	DAM
27612	27712	DAM
27613	27702	DAM
27614	75101	DAM
27615	81666	DAM
27616	81666	DAM
27617	27712	DAM
27618	166870	DAM
27619	27712	DAM
27620	27712	DAM
27621	27712	DAM
27622	27712	DAM
27623	27712	DAM
27624	27712	DAM
27625	75101	DAM
27626	81666	DAM
27627	75101	DAM
27628	27712	DAM
27629	27702	DAM
27630	166870	DAM
27631	81666	DAM
27632	27733	DAM
27633	166870	DAM
27634	81666	DAM
27635	27733	DAM
27636	27712	DAM
27637	81666	DAM
27638	75101	DAM
27639	27733	DAM
27640	27712	DAM
27641	166870	DAM
27642	75101	DAM
27643	27712	DAM
27644	166870	DAM
27645	166870	DAM
27646	27733	DAM
27647	166870	DAM
27648	75101	DAM
27649	27712	DAM
27650	27712	DAM
27651	27680	DAM
27652	27712	DAM
27653	166870	DAM
27654	63453	DAM
27655	27712	DAM
27656	27712	DAM
27657	27694	DAM
27658	81666	DAM
27659	75101	DAM
27660	17546	DAM
27661	81666	DAM
27662	63453	DAM
